"p_val"	"avg_log2FC"	"pct.1"	"pct.2"	"p_val_adj"	"cluster"	"gene"
"TOR2A"	0.000299819813991652	1.16248240996326	0.144	0.059	1	"5"	"TOR2A"
"METTL7A1"	0.000299909422352437	1.79751513209211	0.096	0.028	1	"5"	"METTL7A"
"ACTR1A1"	0.000302201142135708	1.05352300444241	0.18	0.082	1	"5"	"ACTR1A"
"BST21"	0.000302476244495345	0.579983501568622	0.575	0.419	1	"5"	"BST2"
"IDNK"	0.000304900553862528	1.550271846805	0.096	0.036	1	"5"	"IDNK"
"SIGLEC141"	0.00030528646688858	3.14898750259349	0.054	0.011	1	"5"	"SIGLEC14"
"AKR1A11"	0.000305354865682496	0.824682110269129	0.251	0.135	1	"5"	"AKR1A1"
"CHP1"	0.000308209429605465	1.75904098427748	0.096	0.028	1	"5"	"CHP1"
"CENPT"	0.000309198183348255	1.1269477363412	0.048	0.037	1	"5"	"CENPT"
"TMA16"	0.000313919609132084	1.26874109735382	0.144	0.058	1	"5"	"TMA16"
"EIF2AK41"	0.000317275976905063	1.21906593832963	0.09	0.025	1	"5"	"EIF2AK4"
"DAK"	0.000319477319376949	1.40854373719334	0.024	0.022	1	"5"	"DAK"
"UPK3A"	0.000320954961867725	2.54099403321699	0.054	0.009	1	"5"	"UPK3A"
"RIOK3"	0.000321172815706329	1.5145218218558	0.138	0.054	1	"5"	"RIOK3"
"ZBTB7B1"	0.000323259852059132	1.6850404028337	0.096	0.029	1	"5"	"ZBTB7B"
"ARFGAP3"	0.000324411239960077	1.41116443735248	0.132	0.062	1	"5"	"ARFGAP3"
"PAIP1"	0.000324762736618232	1.38899093977194	0.15	0.06	1	"5"	"PAIP1"
"YBX32"	0.000329797197716077	0.683877407977581	0.18	0.095	1	"5"	"YBX3"
"GMPR1"	0.000331058359982085	2.40493248364096	0.072	0.017	1	"5"	"GMPR"
"RAB11FIP11"	0.000337865337434984	1.35246506374683	0.15	0.06	1	"5"	"RAB11FIP1"
"SKA2"	0.000340118938652882	2.02642086038724	0.078	0.019	1	"5"	"SKA2"
"DDX54"	0.000344878618765882	0.783728877440256	0.042	0.063	1	"5"	"DDX54"
"MAX"	0.00034867884861626	1.01098581727755	0.198	0.144	1	"5"	"MAX"
"SIDT2"	0.000348947955813158	2.01904133002164	0.084	0.022	1	"5"	"SIDT2"
"OAS2"	0.000352693021294565	1.08030186837378	0.18	0.082	1	"5"	"OAS2"
"H2AFJ1"	0.000352910364875743	1.09800655209285	0.234	0.141	1	"5"	"H2AFJ"
"TMEM191C"	0.000355972299710053	2.29501479156293	0.06	0.014	1	"5"	"TMEM191C"
"AAMP"	0.000361762211067379	0.857495994195298	0.21	0.104	1	"5"	"AAMP"
"CTNNA11"	0.00036476000681098	1.75804223377661	0.102	0.031	1	"5"	"CTNNA1"
"RHOF"	0.000373586991163868	0.835076875310017	0.287	0.16	1	"5"	"RHOF"
"SLC29A1"	0.000376203814779876	2.52095627998045	0.06	0.011	1	"5"	"SLC29A1"
"SRGAP21"	0.000376203814779908	2.52095627998045	0.06	0.011	1	"5"	"SRGAP2"
"ABR"	0.000378934577204423	1.73187865329495	0.102	0.032	1	"5"	"ABR"
"ERAL1"	0.000380696931599993	0.573730819628993	0.024	0.024	1	"5"	"ERAL1"
"CHMP2B"	0.000381110130583903	1.0963834185548	0.21	0.101	1	"5"	"CHMP2B"
"HOOK2"	0.000386228635041645	2.29606900793493	0.048	0.043	1	"5"	"HOOK2"
"MAD2L1BP"	0.000392883032594442	1.9935062379145	0.072	0.022	1	"5"	"MAD2L1BP"
"OSTF1"	0.000395173458245535	0.814564599897718	0.431	0.294	1	"5"	"OSTF1"
"CHN21"	0.000400410036799228	1.85537531905101	0.06	0.011	1	"5"	"CHN2"
"UBQLN1"	0.000410757892596429	1.253623160366	0.15	0.063	1	"5"	"UBQLN1"
"TLE4"	0.000411097100914386	0.909790501637511	0.204	0.099	1	"5"	"TLE4"
"CEBPG1"	0.000414117700504247	1.26742895989103	0.156	0.065	1	"5"	"CEBPG"
"MRPS16"	0.000415354198394696	0.798042143985056	0.216	0.11	1	"5"	"MRPS16"
"WDR41"	0.000418155671116851	1.74958065502841	0.102	0.032	1	"5"	"WDR41"
"CALU"	0.000420002615028566	1.6850404028337	0.096	0.03	1	"5"	"CALU"
"MIR24-21"	0.000420613285839621	0.906043396664161	0.204	0.101	1	"5"	"MIR24-2"
"TMBIM1"	0.000426126863485142	1.21323685952743	0.174	0.088	1	"5"	"TMBIM1"
"FAM50A1"	0.000429426186112944	1.11744503408263	0.204	0.099	1	"5"	"FAM50A"
"ANAPC151"	0.000433340163146194	0.704492765499872	0.204	0.113	1	"5"	"ANAPC15"
"MRPS22"	0.000439626277478475	1.29801727972445	0.15	0.062	1	"5"	"MRPS22"
"NDUFS4"	0.000445551726957645	0.675580073584634	0.222	0.123	1	"5"	"NDUFS4"
"METRNL1"	0.000453908581691726	2.19368061990972	0.072	0.017	1	"5"	"METRNL"
"CASP3"	0.000460059608085976	1.84911632857932	0.084	0.023	1	"5"	"CASP3"
"RIPK21"	0.000463374405282525	1.34347628051957	0.15	0.061	1	"5"	"RIPK2"
"IFNAR2"	0.000472564649777495	1.18720143967438	0.168	0.073	1	"5"	"IFNAR2"
"SSNA1"	0.000472834174552782	0.66920723856439	0.335	0.205	1	"5"	"SSNA1"
"FAM127B"	0.000475441121922163	1.76975853696604	0.09	0.027	1	"5"	"FAM127B"
"TFAM"	0.000476202572102002	1.96530934608385	0.03	0.034	1	"5"	"TFAM"
"PABPC4"	0.000477086779067794	0.864739853039831	0.234	0.124	1	"5"	"PABPC4"
"SYNE3"	0.000480379172200465	2.65647125063693	0.054	0.009	1	"5"	"SYNE3"
"KCNQ1OT1"	0.000483944092155781	1.10134397945654	0.09	0.026	1	"5"	"KCNQ1OT1"
"ERGIC1"	0.000486348804517018	1.35315883391691	0.144	0.057	1	"5"	"ERGIC1"
"SNAPC3"	0.000499707327807023	1.87511153711227	0.09	0.026	1	"5"	"SNAPC3"
"BASP11"	0.00050023486236502	1.91950565647072	0.078	0.021	1	"5"	"BASP1"
"GTPBP2"	0.000501969068067448	2.67157814302714	0.03	0.007	1	"5"	"GTPBP2"
"TSG101"	0.000518770987981426	0.892437413272552	0.192	0.098	1	"5"	"TSG101"
"PTGES3"	0.000523699680255851	0.530754848712155	0.521	0.385	1	"5"	"PTGES3"
"DAB2"	0.000523874380489692	1.71787179530107	0.012	0.009	1	"5"	"DAB2"
"CMPK21"	0.00053192928466873	1.1669432072535	0.132	0.055	1	"5"	"CMPK2"
"HMGN2"	0.000540601065241988	1.1182252488228	0.186	0.086	1	"5"	"HMGN2"
"RPS6KA1"	0.000545487643294038	1.02929380200883	0.168	0.079	1	"5"	"RPS6KA1"
"MED291"	0.000545859217100013	1.17454727155099	0.15	0.063	1	"5"	"MED29"
"VPS25"	0.000547342164127415	0.674198843186273	0.162	0.07	1	"5"	"VPS25"
"PTPRE1"	0.000553074457987405	0.850343631963327	0.162	0.08	1	"5"	"PTPRE"
"CCM2"	0.00055610868691604	0.779024432920892	0.24	0.127	1	"5"	"CCM2"
"LRRFIP21"	0.00056404334034975	1.39025258833585	0.126	0.048	1	"5"	"LRRFIP2"
"PSMC2"	0.000566086194346666	0.824348423430383	0.246	0.133	1	"5"	"PSMC2"
"UPP11"	0.00057386222422009	0.866764194398749	0.251	0.136	1	"5"	"UPP1"
"C6orf106"	0.000575990002907356	1.69711323513428	0.078	0.027	1	"5"	"C6orf106"
"RGS12"	0.000585590814883348	3.11215073441312	0.042	0.005	1	"5"	"RGS12"
"STK17B"	0.000587886901970185	0.597577561583361	0.299	0.181	1	"5"	"STK17B"
"MCUR1"	0.000596338746036948	1.47728332786565	0.102	0.047	1	"5"	"MCUR1"
"GALK11"	0.000599813180973287	1.0390872722234	0.126	0.047	1	"5"	"GALK1"
"DERA"	0.000603892518294616	1.40964461099029	0.114	0.05	1	"5"	"DERA"
"ORAI31"	0.00060473939246491	1.09575629616245	0.144	0.061	1	"5"	"ORAI3"
"HIST2H2AC"	0.00061046997175581	1.84911632857932	0.084	0.024	1	"5"	"HIST2H2AC"
"NUCB1"	0.000613444431852681	0.76450007486415	0.287	0.165	1	"5"	"NUCB1"
"ZNF5811"	0.000616336798694015	1.03958210846247	0.198	0.096	1	"5"	"ZNF581"
"UBE2D4"	0.000623757090307663	1.26742895989103	0.078	0.021	1	"5"	"UBE2D4"
"ATP13A1"	0.000643489725417377	1.59757756158336	0.096	0.031	1	"5"	"ATP13A1"
"MRPS111"	0.000644469689172741	0.810981199692554	0.186	0.098	1	"5"	"MRPS11"
"ABHD16A"	0.000657816823379794	2.12809227828214	0.072	0.017	1	"5"	"ABHD16A"
"CBWD11"	0.000666047527370852	1.30807094438838	0.15	0.063	1	"5"	"CBWD1"
"SZRD1"	0.000672040145935142	1.07401560552635	0.174	0.08	1	"5"	"SZRD1"
"SPG11"	0.000677051924852434	1.56586870185602	0.102	0.034	1	"5"	"SPG11"
"CHPT12"	0.000682905683861665	0.866864176729493	0.21	0.109	1	"5"	"CHPT1"
"UQCRB1"	0.000696979946772343	1.11695172067694	0.204	0.106	1	"5"	"UQCRB"
"OS91"	0.000698464683647523	0.669527403462375	0.216	0.125	1	"5"	"OS9"
"C8orf76"	0.000700137952953791	1.68003972177533	0.102	0.033	1	"5"	"C8orf76"
"NDUFB41"	0.000709622025309253	0.503198737804313	0.371	0.243	1	"5"	"NDUFB4"
"USMG51"	0.000710417936044148	0.548373563582591	0.281	0.177	1	"5"	"USMG5"
"CYFIP11"	0.000713539866538207	2.13100976166443	0.06	0.013	1	"5"	"CYFIP1"
"C4orf3"	0.000715207517521199	1.84430776246175	0.479	0.347	1	"5"	"C4orf3"
"PIGX"	0.000717480017129531	0.969546338970318	0.126	0.048	1	"5"	"PIGX"
"PYGL1"	0.000725225513538157	1.71787179530107	0.102	0.034	1	"5"	"PYGL"
"NDUFS31"	0.000763474111827732	0.677919669900964	0.263	0.152	1	"5"	"NDUFS3"
"ABHD2"	0.000764244475652288	1.61694288645029	0.078	0.029	1	"5"	"ABHD2"
"XAF11"	0.000765276291112849	0.592931196726996	0.317	0.195	1	"5"	"XAF1"
"CALCOCO21"	0.000767628235335557	1.58872664400109	0.204	0.121	1	"5"	"CALCOCO2"
"MAPKAPK2"	0.000768412179865459	1.81098119969255	0.09	0.027	1	"5"	"MAPKAPK2"
"CSTA1"	0.000768834507071375	1.26054257430579	0.108	0.04	1	"5"	"CSTA"
"SPNS1"	0.000781976555028161	1.07150874991577	0.144	0.061	1	"5"	"SPNS1"
"SAMSN11"	0.000785253973249165	2.0575817918737	0.162	0.08	1	"5"	"SAMSN1"
"YPEL2"	0.000789711117595888	1.17700187876309	0.072	0.018	1	"5"	"YPEL2"
"CASP10"	0.00080057701635523	1.84911632857932	0.084	0.024	1	"5"	"CASP10"
"LARP1"	0.000801028950616483	1.23624108213776	0.144	0.06	1	"5"	"LARP1"
"SMARCA4"	0.000813506731477835	0.506724131132247	0.114	0.042	1	"5"	"SMARCA4"
"OASL"	0.000824822982517184	1.39295984197489	0.114	0.041	1	"5"	"OASL"
"FAM118B"	0.000827630134390029	2.03498287389066	0.072	0.018	1	"5"	"FAM118B"
"BLOC1S21"	0.000828659641604675	0.749580655028411	0.257	0.147	1	"5"	"BLOC1S2"
"PDLIM11"	0.000832345299984531	1.17454727155099	0.078	0.062	1	"5"	"PDLIM1"
"GGA1"	0.000837487978454933	0.589115982835164	0.198	0.115	1	"5"	"GGA1"
"IFNGR11"	0.00084723193539564	1.01572097173003	0.174	0.083	1	"5"	"IFNGR1"
"FBXO41"	0.00084820405190568	2.11215073441312	0.012	0.008	1	"5"	"FBXO41"
"RP11-367G6.3"	0.000851927209236208	2.91950565647072	0.042	0.008	1	"5"	"RP11-367G6.3"
"COPA"	0.000855581266033472	1.41361472674077	0.132	0.054	1	"5"	"COPA"
"SIN3B1"	0.000861993379517664	1.97197307636486	0.078	0.021	1	"5"	"SIN3B"
"PARP12"	0.000870795981159841	1.38345275623051	0.132	0.055	1	"5"	"PARP12"
"KLF10"	0.000878872087375698	1.5527233257991	0.102	0.034	1	"5"	"KLF10"
"LMF2"	0.000886439101784678	2.02788181751551	0.078	0.054	1	"5"	"LMF2"
"ZCCHC6"	0.000901593032633128	1.91950565647072	0.078	0.021	1	"5"	"ZCCHC6"
"TMEM1541"	0.000909672846789355	1.19865972766779	0.15	0.065	1	"5"	"TMEM154"
"AFTPH"	0.000911561548990203	1.90243214311178	0.09	0.032	1	"5"	"AFTPH"
"BSG"	0.000915400675926793	0.539822221829254	0.359	0.23	1	"5"	"BSG"
"ARF3"	0.000918563944103949	1.1513213316938	0.174	0.08	1	"5"	"ARF3"
"SELT"	0.000921375608863773	0.65714682781663	0.419	0.28	1	"5"	"SELT"
"SLC15A31"	0.000930958805596781	1.86887958340075	0.078	0.022	1	"5"	"SLC15A3"
"ZNF5241"	0.000936657864692225	1.12432544835922	0.18	0.085	1	"5"	"ZNF524"
"CEP85L"	0.000963476608472271	2.15397091010775	0.03	0.026	1	"5"	"CEP85L"
"AZIN1"	0.000966239062607299	1.28529963672972	0.138	0.057	1	"5"	"AZIN1"
"SIGLEC91"	0.000966786095348209	2.18254006230452	0.066	0.015	1	"5"	"SIGLEC9"
"SLC37A1"	0.000966786095348429	2.18254006230452	0.066	0.015	1	"5"	"SLC37A1"
"KDELR11"	0.00098206551545465	1.01796829535641	0.198	0.098	1	"5"	"KDELR1"
"MIIP1"	0.000983435731464656	1.38552708446837	0.132	0.053	1	"5"	"MIIP"
"GINM1"	0.000991382311207286	2.00302901203301	0.126	0.052	1	"5"	"GINM1"
"CSNK1G2"	0.000996788826487382	1.63939773727799	0.066	0.026	1	"5"	"CSNK1G2"
"SNX17"	0.00100691206184133	1.07331099254976	0.323	0.201	1	"5"	"SNX17"
"CDIPT"	0.00100938323390113	1.02195292544154	0.174	0.082	1	"5"	"CDIPT"
"G6PC3"	0.0010180591929551	1.94752003264032	0.072	0.019	1	"5"	"G6PC3"
"CCDC88A1"	0.00102070230173573	1.65647125063693	0.084	0.026	1	"5"	"CCDC88A"
"MRPS18C"	0.00103150954303779	0.784663114183855	0.204	0.106	1	"5"	"MRPS18C"
"PHACTR2"	0.0010398272376562	0.639397737277988	0.03	0.027	1	"5"	"PHACTR2"
"TMED1"	0.00104512646104992	1.4720466794995	0.12	0.046	1	"5"	"TMED1"
"RNF10"	0.00106077432150291	1.19703963199963	0.162	0.073	1	"5"	"RNF10"
"SNAPIN"	0.00106618051568203	0.766116022754711	0.21	0.108	1	"5"	"SNAPIN"
"TMEM160"	0.00106708520310941	0.578286222974601	0.287	0.174	1	"5"	"TMEM160"
"CSRNP1"	0.00107561928014599	0.695503982272618	0.186	0.096	1	"5"	"CSRNP1"
"DYNLRB11"	0.00108388805970753	0.602678433276226	0.401	0.266	1	"5"	"DYNLRB1"
"GBAS1"	0.0010897657283372	1.0997136311749	0.18	0.085	1	"5"	"GBAS"
"PSMB5"	0.00109935912214794	0.829307847499145	0.18	0.095	1	"5"	"PSMB5"
"SNRPD3"	0.00109999118006633	0.856495858944923	0.275	0.165	1	"5"	"SNRPD3"
"HPS1"	0.00111192634744813	1.12595653393815	0.168	0.078	1	"5"	"HPS1"
"PSMD11"	0.00111340867365402	0.845795970287714	0.18	0.092	1	"5"	"PSMD11"
"GAS2L11"	0.00111359775684713	2.38345275623051	0.048	0.011	1	"5"	"GAS2L1"
"RARA1"	0.00112129344130145	1.30945217478674	0.102	0.035	1	"5"	"RARA"
"BCCIP"	0.00112435218113209	1.27121722038074	0.144	0.061	1	"5"	"BCCIP"
"EXOSC4"	0.0011259629213868	1.61284431823667	0.102	0.036	1	"5"	"EXOSC4"
"NDUFAF3"	0.0011447621634724	0.777731695342559	0.329	0.204	1	"5"	"NDUFAF3"
"CXorf21"	0.00114627065816724	2.29147443385768	0.06	0.013	1	"5"	"CXorf21"
"GMPR21"	0.00115005903940238	0.625906284641855	0.21	0.113	1	"5"	"GMPR2"
"ULK2"	0.00116292154991249	2.14691615257379	0.066	0.016	1	"5"	"ULK2"
"RDH11"	0.00116601455596649	1.25654064374829	0.15	0.069	1	"5"	"RDH11"
"ETF1"	0.00117284476114599	1.20164888525222	0.096	0.049	1	"5"	"ETF1"
"HK1"	0.00117712428673004	1.37061241045709	0.138	0.06	1	"5"	"HK1"
"RP11-792A8.4"	0.00118588280076561	2.02642086038724	0.036	0.038	1	"5"	"RP11-792A8.4"
"ARL4A1"	0.00119688348109888	0.816412163506619	0.251	0.144	1	"5"	"ARL4A"
"MRPL541"	0.00121078056154306	0.64725272060755	0.335	0.21	1	"5"	"MRPL54"
"COPZ1"	0.00121232782758494	0.594858060229768	0.293	0.179	1	"5"	"COPZ1"
"EPOR"	0.00121931154756062	2.20901227366571	0.06	0.013	1	"5"	"EPOR"
"TIMMDC1"	0.00122996888270488	0.702274940250054	0.174	0.086	1	"5"	"TIMMDC1"
"COL4A3BP"	0.00123212879162927	1.66316590321094	0.096	0.032	1	"5"	"COL4A3BP"
"MON1B"	0.00123309999108626	1.86505787244835	0.072	0.019	1	"5"	"MON1B"
"MTCH2"	0.00123534227670399	0.854852698128469	0.162	0.074	1	"5"	"MTCH2"
"MTERFD1"	0.00125660993734383	2.28945526622103	0.03	0.025	1	"5"	"MTERFD1"
"ATP6V0E1"	0.00126728575216084	0.500716022330771	0.665	0.529	1	"5"	"ATP6V0E1"
"DCAF12"	0.00127773762300696	1.97197307636486	0.072	0.021	1	"5"	"DCAF12"
"ASNA1"	0.00129291103189878	0.970730979825896	0.222	0.118	1	"5"	"ASNA1"
"HCCS"	0.00129680795736308	1.1469161525738	0.102	0.036	1	"5"	"HCCS"
"EMC3"	0.0013111314112959	1.001474503257	0.216	0.116	1	"5"	"EMC3"
"UBE2Z"	0.00132033607236862	1.56402500187233	0.096	0.033	1	"5"	"UBE2Z"
"C9orf661"	0.00132388303070566	2.62999903927574	0.048	0.008	1	"5"	"C9orf66"
"SCFD2"	0.00132388303070574	2.62999903927574	0.048	0.008	1	"5"	"SCFD2"
"UBLCP1"	0.00132865683275986	2.56281214342268	0.072	0.036	1	"5"	"UBLCP1"
"CNPPD1"	0.00133887475636093	1.24610519108198	0.15	0.07	1	"5"	"CNPPD1"
"FLII"	0.00133887475636093	1.24610519108198	0.15	0.07	1	"5"	"FLII"
"BAP1"	0.0013685086143208	0.704492765499872	0.03	0.025	1	"5"	"BAP1"
"MBOAT71"	0.00137540441207504	1.82930784749914	0.114	0.049	1	"5"	"MBOAT7"
"QDPR"	0.00138722164023517	1.21524422737722	0.156	0.071	1	"5"	"QDPR"
"VAPA"	0.00139238086234667	0.583222268606291	0.383	0.269	1	"5"	"VAPA"
"MYH9"	0.00140214265743593	0.806951834257553	0.287	0.171	1	"5"	"MYH9"
"NUDT1"	0.00141153634748225	0.782966823522957	0.186	0.092	1	"5"	"NUDT1"
"CLK3"	0.00142788807276758	1.35014001080059	0.15	0.068	1	"5"	"CLK3"
"MLKL"	0.00144151840004842	1.5796556535861	0.09	0.03	1	"5"	"MLKL"
"LDLRAD4"	0.00144623596668927	1.55385618415404	0.06	0.026	1	"5"	"LDLRAD4"
"MRPL51"	0.00145399688594556	0.517743387907514	0.305	0.187	1	"5"	"MRPL51"
"RP2"	0.00146514147698222	1.66574906422494	0.066	0.024	1	"5"	"RP2"
"DCTN3"	0.00146979435669332	1.06605431982366	0.335	0.215	1	"5"	"DCTN3"
"PNMA11"	0.00148068691052689	1.5444662251238	0.048	0.031	1	"5"	"PNMA1"
"ZNF580"	0.00148697293230067	1.45384208412191	0.114	0.045	1	"5"	"ZNF580"
"DPP3"	0.00149332808661838	1.71005229084177	0.09	0.029	1	"5"	"DPP3"
"C19orf70"	0.00149910968379585	0.754234514034627	0.323	0.206	1	"5"	"C19orf70"
"BCL61"	0.00150004668925943	1.82639625207924	0.078	0.025	1	"5"	"BCL6"
"ATXN10"	0.00150764084015268	0.554155281292232	0.21	0.116	1	"5"	"ATXN10"
"PAFAH1B1"	0.00150824050892698	1.08762841527905	0.138	0.059	1	"5"	"PAFAH1B1"
"ZDHHC71"	0.00151530026325952	1.21424892203186	0.132	0.057	1	"5"	"ZDHHC7"
"RPUSD4"	0.00155189881488466	2.03198038572914	0.03	0.028	1	"5"	"RPUSD4"
"MICU1"	0.00156200255786966	1.2052601388046	0.09	0.03	1	"5"	"MICU1"
"WIPI2"	0.00156344105800013	0.823853417407037	0.18	0.093	1	"5"	"WIPI2"
"PAIP2"	0.00157419085373722	0.623627993949912	0.419	0.294	1	"5"	"PAIP2"
"MED11"	0.00158093485926559	0.9739534404931	0.156	0.075	1	"5"	"MED11"
"MOB3A1"	0.00158430822114906	1.02138527048994	0.18	0.088	1	"5"	"MOB3A"
"EXOC7"	0.00158456872369758	1.10551764208067	0.168	0.079	1	"5"	"EXOC7"
"COMMD3"	0.00159836704019675	0.74116841521221	0.216	0.116	1	"5"	"COMMD3"
"CTD-2267D19.21"	0.00160992056872266	2.37893727510802	0.054	0.012	1	"5"	"CTD-2267D19.2"
"HRH21"	0.00161006373462733	1.79751513209211	0.084	0.026	1	"5"	"HRH2"
"REEP3"	0.00162370643464855	1.46007403783343	0.078	0.024	1	"5"	"REEP3"
"CHCHD3"	0.00162513494888438	1.14189807780717	0.156	0.071	1	"5"	"CHCHD3"
"FLYWCH2"	0.0016354008791123	1.36398693364205	0.15	0.07	1	"5"	"FLYWCH2"
"PFDN6"	0.00163965207343065	1.04503653855458	0.18	0.088	1	"5"	"PFDN6"
"TOR1AIP1"	0.00164399708428079	1.19902818509309	0.126	0.054	1	"5"	"TOR1AIP1"
"REC8"	0.00165655588237236	1.69711323513428	0.084	0.027	1	"5"	"REC8"
"GFOD1"	0.00169851736209412	2.20901227366571	0.06	0.014	1	"5"	"GFOD1"
"DKFZP761J14101"	0.00169851736209417	2.20901227366571	0.06	0.014	1	"5"	"DKFZP761J1410"
"FNIP2"	0.00169851736209455	2.20901227366571	0.06	0.014	1	"5"	"FNIP2"
"DAPP11"	0.0017014794376799	1.2779596273832	0.108	0.058	1	"5"	"DAPP1"
"KNSTRN"	0.00170734360888157	2.56586870185602	0.048	0.009	1	"5"	"KNSTRN"
"SULF21"	0.00171452212970291	1.42765256014105	0.09	0.032	1	"5"	"SULF2"
"PIK3CG"	0.00172912640345944	2.03498287389066	0.066	0.018	1	"5"	"PIK3CG"
"ZSWIM71"	0.00175435233548557	0.984958717959339	0.174	0.086	1	"5"	"ZSWIM7"
"CYB5R1"	0.00175498260544533	1.48411951180008	0.102	0.045	1	"5"	"CYB5R1"
"TMED5"	0.00176893150157007	2.2748369096253	0.15	0.083	1	"5"	"TMED5"
"UBE2D11"	0.00177602158351106	1.64197168094181	0.186	0.097	1	"5"	"UBE2D1"
"LINC01003"	0.00178172212504235	1.82639625207924	0.072	0.049	1	"5"	"LINC01003"
"ITGB3"	0.00187336451786405	5.50446815719188	0.012	0	1	"5"	"ITGB3"
"C2orf88"	0.00187336451786406	8.37893727510802	0.012	0	1	"5"	"C2orf88"
"AC147651.3"	0.00187336451786406	7.08943065791304	0.012	0	1	"5"	"AC147651.3"
"ESAM"	0.00187336451786406	6.91950565647072	0.012	0	1	"5"	"ESAM"
"LGALSL"	0.00187336451786406	6.24143375135809	0.012	0	1	"5"	"LGALSL"
"ENKUR"	0.00187336451786406	5.91950565647072	0.012	0	1	"5"	"ENKUR"
"GP1BA"	0.00187336451786406	5.91950565647072	0.012	0	1	"5"	"GP1BA"
"CTTN"	0.00187336451786406	5.50446815719188	0.012	0	1	"5"	"CTTN"
"MYLK"	0.00187336451786406	5.50446815719188	0.012	0	1	"5"	"MYLK"
"SSX2IP"	0.00187336451786406	5.50446815719188	0.012	0	1	"5"	"SSX2IP"
"TUBA8"	0.00187336451786406	5.50446815719188	0.012	0	1	"5"	"TUBA8"
"ALOX12"	0.00187336451786408	5.50446815719188	0.012	0	1	"5"	"ALOX12"
"SCGB1C1"	0.00187336451786409	5.50446815719188	0.012	0	1	"5"	"SCGB1C1"
"HGD"	0.00187336451786415	5.50446815719188	0.012	0	1	"5"	"HGD"
"FCGR3B"	0.00187336451786417	5.91950565647072	0.012	0	1	"5"	"FCGR3B"
"ABCC3"	0.00187336451786417	5.50446815719188	0.012	0	1	"5"	"ABCC3"
"CASP5"	0.00187336451786523	5.50446815719188	0.012	0	1	"5"	"CASP5"
"PDZK1IP1"	0.00187336451786526	5.50446815719188	0.012	0	1	"5"	"PDZK1IP1"
"RP11-432J24.2"	0.00187336451786526	5.50446815719188	0.012	0	1	"5"	"RP11-432J24.2"
"CMIP1"	0.0018780421750659	1.30283429602223	0.078	0.036	1	"5"	"CMIP"
"ATP6V1E1"	0.00189093321090877	0.843295089850604	0.263	0.159	1	"5"	"ATP6V1E1"
"LRRC59"	0.00192161262139011	0.81796763000866	0.132	0.056	1	"5"	"LRRC59"
"GFER"	0.00192566197477653	0.865638784491987	0.132	0.057	1	"5"	"GFER"
"MXD11"	0.00192768149503169	1.63657169319922	0.084	0.027	1	"5"	"MXD1"
"CCDC88C"	0.00193150906200642	1.09800655209285	0.162	0.076	1	"5"	"CCDC88C"
"FFAR21"	0.00193338395536439	2.15397091010775	0.048	0.013	1	"5"	"FFAR2"
"COA1"	0.00194279817376906	0.787799977258901	0.198	0.11	1	"5"	"COA1"
"COPRS1"	0.00194509454593967	1.74958065502841	0.078	0.024	1	"5"	"COPRS"
"FBXW5"	0.00195268730594437	0.63885383716188	0.222	0.126	1	"5"	"FBXW5"
"SEPT5"	0.00195591654155246	5.50446815719188	0.018	0	1	"5"	"SEPT5"
"SLC25A20"	0.00196293115328071	1.59757756158336	0.084	0.028	1	"5"	"SLC25A20"
"GDAP2"	0.00198726623325821	2.33454315574957	0.054	0.011	1	"5"	"GDAP2"
"RBM471"	0.00198726623325849	2.33454315574957	0.054	0.011	1	"5"	"RBM47"
"RALY"	0.0019893620473783	0.956425120014548	0.329	0.208	1	"5"	"RALY"
"SUCLG1"	0.00200847575053886	0.618771783852484	0.263	0.159	1	"5"	"SUCLG1"
"QARS"	0.00201493183380696	0.868225151527029	0.21	0.113	1	"5"	"QARS"
"PWWP2B"	0.00204758950941975	2.16948390947907	0.06	0.014	1	"5"	"PWWP2B"
"FAM212A1"	0.00205927826356228	3.07150874991577	0.036	0.007	1	"5"	"FAM212A"
"NUB1"	0.00207047940997608	0.82329034121142	0.168	0.089	1	"5"	"NUB1"
"MRPL37"	0.00210129495288866	1.18254006230452	0.138	0.061	1	"5"	"MRPL37"
"PER11"	0.00210429291879506	1.32194311896993	0.108	0.043	1	"5"	"PER1"
"ACSL11"	0.0021170725665457	2.24143375135808	0.054	0.012	1	"5"	"ACSL1"
"RFK"	0.00215234551872203	1.43711288939011	0.096	0.035	1	"5"	"RFK"
"IPMK"	0.00217536674511112	2.50446815719188	0.048	0.009	1	"5"	"IPMK"
"DENND31"	0.00219010328901159	1.61694288645029	0.084	0.028	1	"5"	"DENND3"
"TIMM17B"	0.00221380904422906	0.939134463219655	0.204	0.107	1	"5"	"TIMM17B"
"PNPLA8"	0.00221546461154375	1.71514715796454	0.06	0.042	1	"5"	"PNPLA8"
"RPA3"	0.00221838878416297	0.809081666777072	0.186	0.1	1	"5"	"RPA3"
"INPP5D"	0.00221916136576405	1.01593541915382	0.138	0.08	1	"5"	"INPP5D"
"GID8"	0.0022240167510591	0.768563758395983	0.186	0.095	1	"5"	"GID8"
"CISD31"	0.00223828004156855	0.506907202643296	0.21	0.121	1	"5"	"CISD3"
"HCFC1R11"	0.00226258922472076	1.27840007771203	0.12	0.05	1	"5"	"HCFC1R1"
"QKI1"	0.00226626864036214	1.5796556535861	0.09	0.031	1	"5"	"QKI"
